Master #	Date	CUSTOMER	Origin City	State	Zip	Final Delivery City	State	ZIP	Equipment	Temp CTRL	TOTAL COST	CARRIER NAME	ASSET	BROKER	REASON FOR USING BROKER	ASSET NOTES		PREVIOUS RATE	COST DIFFERENCE	PREVIOUS CARRIER
1092424	21-Mar-16	Janssen	PUTNAM	CT	06260	SHEPHERDSVILLE	KY	40165	53	False	1050.00	RR Trans	True	True				1200.00	-150.00	Love Freight
1092430	21-Mar-16	ETS	TRENTON	NJ	08628	TRENTON	NJ	08628	53	False	650.00	West Motor	True	True						
1092141	21-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1092411	21-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				750.00	50.00	Delta Express
1092538	21-Mar-16	Thermo	MIDDLETOWN	VA	22645	EARTH CITY	MO	63045	53	False	1000.00	Long Run	True	True						
1092539	21-Mar-16	EMD	KANKAKEE	IL	60901	MALVERN	PA	19355	53	False	2400.00	XPO	True	True				2454.14	-54.14	XPO
1092588	22-Mar-16	ETS	ROCKLAND	MA	02370	ADDISON	TX	75001	53	False	2800.00	SNA Trans	True	True				2500.00	300.00	West Motor
1092679	22-Mar-16	Rio Brands	PHILADELPHIA	PA	19154	WESTBOROUGH	MA	01581	53	False	1100.00	Pinnacle	True	True						
1092974	22-Mar-16	ETS	LANCASTER	PA	17601	ADDISON	TX	75001	53	False	2150.00	Fastlane	True	True				2300.00	-150.00	All States
1092707	22-Mar-16	ETS	TRENTON	NJ	08628	TRENTON	NJ	08628	53	False	650.00	West Motor	True	True				650.00		West Motor
1092779	22-Mar-16	Janssen	MANCHESTER	CT	06045	SOMERSET	NJ	08873	53	False	395.00	Daybreak	True	True				550.00	-155.00	West Motor
1092543	22-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1092691	22-Mar-16	Palziv	CHATSWORTH	GA	30705	LOUISBURG	NC	27549	53	False	795.00	Daybreak	True	True				800.00	-5.00	LHT Logistics
1092946	22-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	950.00	DNA	True	True				800.00	150.00	Neon
1092586	22-Mar-16	Fisher	HOLLISTON	MA	01746	BREININGSVILLE	PA	18031	53	False	600.00	Pinnacle	True	True				600.00		Delta Express
1092593	22-Mar-16	Fisher	HOLLISTON	MA	01746	BREININGSVILLE	PA	18031	53	False	550.00	West Motor	True	True				600.00	-50.00	Pinnacle
1092700	22-Mar-16	Janssen	MONTGOMERYVILLE	PA	18936	SHEPHERDSVILLE	KY	40165	53	False	1000.00	BBK	True	True				1150.00	-150.00	Mercer
1093034	23-Mar-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	True				1600.00		BBK
1092890	23-Mar-16	Janssen	HUNTLEY	IL	60142	ROCKFORD	IL	61109	53	False	500.00	Fore Trans	True	True				450.00	50.00	Premium Express
1092891	23-Mar-16	Janssen	HUNTLEY	IL	60142	ROCKFORD	IL	61109	53	False	500.00	Fore Trans	True	True				500.00		Fore Trans
1093214	23-Mar-16	ETS	CHICAGO	IL	60651	EWING	NJ	08628	53	False	1900.00	KWA	True	True				1850.00	50.00	Brite Logistics
1092953	23-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1092940	23-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				950.00	-150.00	DNA
1092950	23-Mar-16	Thermo	MIDDLETOWN	VA	22645	WESTON 	FL	33331	53 2-Stop	False	2000.00	Arga	True	True						
1093050	23-Mar-16	Janssen	PUTNAM	CT	06260	SWEDESBORO	NJ	08085	53	False	600.00	FreeStyle	True	True				600.00		Sarge
1092893	24-Mar-16	Janssen	HUNTLEY	IL	60142	ROCKFORD	IL	61109	53	False	500.00	Fore Trans	True	True				500.00		Fore Trans
1093549	24-Mar-16	Penn Color	HATFIELD	PA	19440	WILMINGTON	OH	45117	53	False	700.00	Amerifreight	True	True						
1093526	24-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	650.00	Caddo Mills	True	True				800.00	-150.00	Neon
1093288	24-Mar-16	Thermo	MIDDLETOWN	VA	22645	CHARLOTTE	NC	28273	53 2-Stop	False	850.00	Fastlane	True	True						
1093197	24-Mar-16	Janssen	PUTNAM	CT	06260	SWEDESBORO	NJ	08085	53	False	600.00	Pinnacle	True	True				600.00		FreeStyle
1093519	25-Mar-16	Thermo	MIDDLETOWN	VA	22645	OVERLAND PARK	KS	66211	53	False	1300.00	GreenLand	True	True						
1093550	25-Mar-16	Thermo	MIDDLETOWN	VA	22645	TAMPA	FL	33612	53	False	1450.00	Sunteck	True	True						
1092142	28-Mar-16	International Vault	SILER CITY	NC	27344	LAVERGNE	TN	37086	Flatbed	False	1200.00	Nolan	True	False	X	Capacity				
1093908	28-Mar-16	ETS	CHICAGO	IL	60651	EWING	NJ	08618	24	False	1375.00	Delta Express	True	True				1900.00	-525.00	KWA
1093919	28-Mar-16	ETS	AUSTIN	TX	78744	DALLAS	TX	75215	24	False	415.00	Delta Express	True	True						
1093787	28-Mar-16	Janssen	YORK	PA	17402	ROCKFORD	IL	61109	53	False	850.00	Superior	True	True				1100.00	-250.00	KWA
1093900	28-Mar-16	Janssen	PENNSAUKEN	NJ	08109	NORTH LAKE	IL	60164	53	False	950.00	Sarge	True	True						
1093420	28-Mar-16	Thermo	LENEXA	KS	66219	MANCHESTER	CT	06042	53	False	2600.00	BIH Express	True	True						
1093796	28-Mar-16	Fisher	HOLLISTON	MA	01746	BREININGSVILLE	PA	18031	53	False	605.00	West Motor	True	True				550.00	55.00	West Motor
1093928	29-Mar-16	Rio Brands	WESTBOROUGH	MA	01581	PHILADELPHIA	PA	19154	53	False	650.00	Pinnacle	True	True						
1094053	29-Mar-16	Thermo	MIDDLETOWN	VA	22645	MONTGOMERY	NY	12549	53	False	800.00	TMG Trans	True	True				800.00		Brite Logistics
1093931	29-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	600.00	Pinnacle	True	True				600.00		Pinnacle
1094087	29-Mar-16	Palziv	LOUISBURG	NC	27549	HAMPSHIRE	IL	60140	53	False	1375.00	RR Trans	True	True				1200.00	175.00	Devine
1093874	29-Mar-16	Janssen	HUNTLEY	IL	60142	ROCKFORD	IL	61109	53	False	500.00	Fore Trans	True	True				500.00		Fore Trans
1093870	29-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1093867	29-Mar-16	ETS	CLAYSBURG	PA	16625	TRENTON	NJ	08618	53	False	800.00	Neon	True	True						
1094075	29-Mar-16	Thermo	MIDDLETOWN	VA	22645	WAUKEGAN	IL	60085	53	False	900.00	Lightning	True	True				900.00		FreeStyle
1094038	29-Mar-16	Janssen	PENNSAUKEN	NJ	08109	NORTH LAKE	IL	60164	53	False	950.00	Sarge	True	True				950.00		Sarge
1094449	30-Mar-16	Fisher	CONYERS	GA	30012	MT PROSPECT	IL	60056	24	False	850.00	Delta Express	True	True				900.00	-50.00	Supierior
1094135	30-Mar-16	Fisher	MIDDLETOWN	VA	30519	BUFORD	GA	30519	53	False	0	Comstar	True	True						
1094109	30-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1094322	30-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53 Team	False	1940.46	West Motor	True	True				1690.46	250.00	West Motor
1094448	30-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	850.00	FreeStyle	True	True				650.00	200.00	Caddo Mills
1094078	30-Mar-16	Fisher	HOLLISTON	MA	01746	BREININGSVILLE	PA	18031	53	False	605.00	West Motor	True	True				605.00		West Motor
1094079	30-Mar-16	Fisher	HOLLISTON	MA	01746	BREININGSVILLE	PA	18031	53	False	605.00	West Motor	True	True				605.00		West Motor
1094265	31-Mar-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	True				1600.00		BBK
1094554	31-Mar-16	ETS	ROCKLAND	MA	02370	PHILADELPHIA	PA	19134	53	False	600.00	Pinnacle	True	True						
1094182	31-Mar-16	WL Gore	PHOENIX	AZ	85085	SUNNYVALE	CA	94089	53	False	1780.00	HALOG	True	False	X					
1094482	31-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1940.46	-250.00	West Motor
1094085	31-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1094517	31-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				850.00	-50.00	FreeStyle
1094486	31-Mar-16	Thermo	MIDDLETOWN	VA	22645	ONTARIO	CA	91761	53	False	2900.00	Greenway	True	True				2950.00	-50.00	Fast Cargo
1094556	01-Apr-16	Fisher	CONYERS	GA	30012	BREINIGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1094557	01-Apr-16	Fisher	CONYERS	GA	30012	BREINIGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1094659	01-Apr-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2200.00	Fastlane	True	True				2200.00		Greenway
1094565	01-Apr-16	ETS	ROCKLAND	MA	02370	PHILADELPHIA	PA	19134	53	False	650.00	Pinnacle	True	True				600.00	50.00	Pinnacle
1094650	01-Apr-16	ETS	CHICAGO	IL	60651	EWING	NJ	08618	24	False	1375.00	Delta Express	True	True				1375.00		Delta Express
1094550	01-Apr-16	Thermo	MIDDLETOWN	VA	22645	GRAND PRARIE	TX	75052	53	False	1700.00	Quality	True	True						
1094441	01-Apr-16	Sunovion	LOUISVILLE	KY	40228	SWEDESBORO	NJ	08085	53 Team	False	1600.00	Tibbi Express	True	True						
1094670	01-Apr-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2900.00	D&D Trans	True	True				2500.00	400.00	D&D Trans
1094562	01-Apr-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				800.00		Neon
1094477	01-Apr-16	House	PUTNAM	CT	06260	SWEDESBORO	NJ	08085	53	False	600.00	Pinnacle	True	True				600.00		Pinnacle
1094480	01-Apr-16	House	PUTNAM	CT	06260	SWEDESBORO	NJ	08085	53	False	600.00	Pinnacle	True	True				600.00		Pinnacle
1094809	02-Apr-16	ETS	ROCKLAND	MA	02370	PHILADELPHIA	PA	19134	53	False	750.00	West Motor	True	True				650.00	100.00	Pinnacle
1094815	02-Apr-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53	False	2200.00	Greenway Trans	True	True				2300.00	-100.00	Reliable
1094822	04-Apr-16	Fisher	CONYERS	GA	30012	BREINIGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1095039	04-Apr-16	Fisher	CONYERS	GA	30012	BREINIGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1095036	04-Apr-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	550.00	West Motor	True	True				600.00	-50.00	Pinnacle
1094860	04-Apr-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2200.00	Fastlane	True	True				2200.00		Fastlane
1095010	04-Apr-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53 Team	False	3000.00	Love Freight	True	True				2200.00	800.00	Fastlane
1095034	04-Apr-16	ETS	ROCKLAND	MA	02370	PHILADELPHIA	PA	19134	53	False	605.00	West Motor	True	True				750.00	-145.00	West Motor
1095013	04-Apr-16	ETS	CHICAGO	IL	60651	EWING	NJ	08618	53	False	1800.00	Brite Logistics	True	True				1375.00	425.00	Delta Express
1095007	04-Apr-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53 Team	False	3300.00	Love Freight	True	True				2900.00	400.00	D&D Trans
1095006	04-Apr-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53 Team	False	3000.00	Love Freight	True	True				2200.00	800.00	Greenway Trans
1094989	04-Apr-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				800.00		Neon
1095351	04-Apr-16	Janssen	SWEDESBORO	NJ	08085	FAIRFIELD	OH	45014	53	False	700.00	Greenway Trans	True	True						
1095417	05-Apr-16	Fisher	CONYERS	GA	30012	BREINIGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1095058	05-Apr-16	Fisher	CONYERS	GA	30012	MT PROSPECT	IL	60056	24	False	850.00	Delta Express	True	True				850.00		Delta Express
1094662	05-Apr-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	True				1600.00		BBK
1095097	05-Apr-16	ETS	ROCKLAND	MA	02370	PHILADELPHIA	PA	19134	53	False	600.00	Pinnacle	True	True				605.00	-5.00	West Motor
1095060	05-Apr-16	Thermo	SOLON	OH	44139	MIDDLETOWN	VA	22645	53	False	900.00	Drue Christ	True	True						
1095377	05-Apr-16	ETS	ADDISON	TX	75001	AUSTIN	TX	78744	53	False	500.00	Fastlane	True	True				500.00		Euro Express
1095068	05-Apr-16	Proliant	BOONE	IA	50036	MALVERN	PA	19355	53	True	3450.00	XPO	True	True						
1095408	05-Apr-16	Iowa State Univ	SWEDESBORO	NJ	19803	AMES	IA	50010	53	False	4990.00	CS-1	True	True						
1095358	05-Apr-16	ETS	HURLOCK	MD	21643	AUSTIN	TX	78744	53	False	2300.00	Greenway Trans	True	True						
1095360	05-Apr-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53 Team	False	3300.00	Love Freight	True	True				3300.00		Love Freight
1095354	05-Apr-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53 Team	False	3000.00	Love Freight	True	True				3000.00		Love Freight
1095387	05-Apr-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				800.00		Neon
1095380	06-Apr-16	Fisher	HOLLISTON	MA	01746	BREINIGSVILLE	PA	18031	53	False	605.00	West Motor	True	True				850.00	-245.00	RoadRunner
1095381	06-Apr-16	Fisher	HOLLISTON	MA	01746	BREINIGSVILLE	PA	18031	53	False	605.00	West Motor	True	True				605.00		West Motor
1095521	06-Apr-16	ETS	ROCKLAND	MA	02370	PHILADELPHIA	PA	19134	53	False	605.00	West Motor	True	True				600.00	5.00	Pinnacle
1095364	06-Apr-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53 Team	False	3300.00	Love Freight	True	True				3300.00		Love Freight
1095539	06-Apr-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53 Team	False	3000.00	Orozco	True	True				3000.00		Love Freight
1095235	06-Apr-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				800.00		Neon
1081197	31-Dec-16	GPJ	TORRANCE	CA	90504	SANTA CLARA	CA	90504	53	False	1590.00	HALOG	False	True	Service					
